,key_0,Unnamed: 0,speed,degree,closeness,betweenness,vector
126,126,126,40.16563709677418,0.00018226556092226372,0.01392883890376877,0.05143257729209258,4.811836615452164e-11
127,127,127,27.414470430107556,0.0001366991706916978,0.011597208130411256,0.00015237814948258668,8.088699696818268e-08
128,128,128,21.64210215053761,0.00018226556092226372,0.013159819914466568,0.0018463860561111411,1.0317949282848477e-08
129,129,129,29.620706989247317,0.00022783195115282968,0.01325542514483965,0.0006077047570740759,1.947457434485988e-08
130,130,130,21.682362903225812,0.0001366991706916978,0.01271940628088061,0.00037193249442100447,1.3113917011073905e-07
131,131,131,21.16754301075269,0.0001366991706916978,0.014028515998299651,9.113278046113186e-05,9.535790236705394e-11
132,132,132,24.821076612903227,9.113278046113189e-05,0.009517469582998137,9.113278046113186e-05,2.9124202261501805e-10
133,133,133,22.556493279569914,9.113278046113189e-05,0.0114020654228963,0.0020939526433873803,2.571423081101488e-08
134,134,134,33.76415188172043,0.00018226556092226372,0.012843862733484871,0.00010732891194255252,5.589031500806195e-10
135,135,135,49.429814516129035,0.00018226556092226372,0.01299838186552189,0.009658282440502234,5.354629920344521e-10
136,136,136,15.982778225806424,0.00018226556092226372,0.01661373778819112,0.0003095072312219428,4.122105690227049e-10
137,137,137,41.10234274193551,9.113278046113189e-05,0.016151859568758746,0.0075164997915755875,5.84258503671732e-11
138,138,138,16.11893413978493,9.113278046113189e-05,0.009976883053709962,0.0009109540543155107,1.9198324066902175e-14
139,139,139,21.830530913978485,9.113278046113189e-05,0.01131854966190307,0.004238810241481153,4.428622150869008e-10
140,140,140,20.28515994623657,9.113278046113189e-05,0.016070262179744412,0.004920711232969342,1.3373922736935304e-05
141,141,141,30.166844086021467,9.113278046113189e-05,0.011485398063821258,0.0008142934921808589,1.917559327916667e-12
142,142,142,21.95671639784944,9.113278046113189e-05,0.01370335172019337,0.0011755367323744307,6.133043429748998e-11
143,143,143,31.69677956989245,9.113278046113189e-05,0.014593880358908644,0.0002997628335959128,5.153877386552316e-14
144,144,144,37.993827956989264,4.556639023056594e-05,0.010545409988491636,0.0,4.226968149771781e-21
145,145,145,23.707072580645146,0.0001366991706916978,0.013070548562811413,4.364180332096727e-05,4.0257205356141294e-13
146,146,146,52.302556451612865,0.0001366991706916978,0.0118458431864271,0.04754729072070794,7.116215444466049e-16
147,147,147,37.59377419354836,0.0001366991706916978,0.011747978925798123,0.0006377550464232128,2.335905207012794e-16
148,148,148,19.802383064516132,0.0002733983413833956,0.013690161685637806,0.0033681548786071713,7.321274558148001e-07
149,149,149,14.073655913978524,0.00018226556092226372,0.013664206453669586,0.0006133460535316215,5.998100807812598e-07
150,150,150,24.527982526881708,0.00018226556092226372,0.014057639782108505,0.00034320522127706147,1.3238089884149801e-15
151,151,151,29.75694354838709,0.0001366991706916978,0.013069575569315024,6.282161808155352e-05,1.1732479344601701e-15
152,152,152,14.407841397849461,0.00018226556092226372,0.014769072568732448,0.00224276144333906,7.526548137859226e-12
153,153,153,27.22589784946236,0.0002733983413833956,0.014208788782657843,0.0012071958065351595,1.8872532104154688e-05
154,154,154,14.506200268817219,0.0002733983413833956,0.014373637284740929,0.0032481027273408066,3.499955367617597e-05
155,155,155,33.6123669354839,0.00018226556092226372,0.014486382298968937,0.00043465207967338486,1.7763068783238985e-08
156,156,156,22.07600537634409,0.00018226556092226372,0.01448830458580653,0.0023742596521002515,1.233630243308627e-08
157,157,157,37.23407258064517,0.00018226556092226372,0.014234593837989229,0.0037335094386913618,3.444980388201023e-07
158,158,158,15.634612903225785,0.00022783195115282968,0.014089344652231496,0.0042707120397654326,2.3219969527918882e-07
159,159,159,18.210029569892487,0.0001366991706916978,0.01672874071747744,0.000691001680635851,5.645630041964085e-10
160,160,160,28.23532258064513,0.00018226556092226372,0.016769530894800346,0.004489282382490575,5.936555038436647e-10
161,161,161,22.011522849462377,9.113278046113189e-05,0.011148346772206651,0.0019120442216366664,9.261721091288628e-10
162,162,162,11.477479838709677,0.0001366991706916978,0.015827728310617545,0.0025756454959502484,1.3362425696248006e-09
163,163,163,10.996340053763435,0.00018226556092226372,0.01583622574523203,0.0003440988800156222,1.4206073888764165e-09
164,164,164,36.489659946236564,0.00018226556092226372,0.013124671823400023,3.142574697067685e-06,2.734828523860152e-06
165,165,165,23.976215053763443,0.0002733983413833956,0.01325862042924678,0.0002682261364231924,5.870383341419437e-06
166,166,166,20.76829704301076,0.00022783195115282968,0.014913354267933434,0.001219900100284845,2.195519467032836e-09
167,167,167,37.386399193548385,0.00018226556092226372,0.01469513914045556,0.00011459368622191284,7.034739750384984e-10
168,168,168,17.682860215053758,0.0001366991706916978,0.012135441838243508,0.0077321815256722465,6.35757265979258e-09
169,169,169,14.469854838709676,0.00018226556092226372,0.014958038292741609,0.0004886997150004245,1.053866864841458e-09
170,170,170,25.80682661290325,9.113278046113189e-05,0.013608217761247892,0.0001157189841019804,4.57870604699979e-10
171,171,171,23.24524462365592,0.0002733983413833956,0.012967536841607676,0.0019639397517083527,6.871992754621433e-05
172,172,172,38.18078091397849,0.0002733983413833956,0.012983302027716564,0.0004981192687572713,9.905229288713021e-05
173,173,173,26.160930107526866,9.113278046113189e-05,0.011667812394166413,9.113278046113186e-05,9.830418725144885e-19
174,174,174,25.822970430107556,4.556639023056594e-05,0.011956617082609405,0.0,5.393223216802406e-10
175,175,175,30.101896505376374,9.113278046113189e-05,0.013929387033343954,0.00045558084668436864,3.4614057011945997e-19
176,176,176,44.62886559139788,9.113278046113189e-05,0.010860044675331871,9.113278046113183e-05,1.2922986033298705e-18
177,177,177,15.724756720430115,0.0001366991706916978,0.014659565556901169,9.325661905789993e-06,7.78180836519382e-12
178,178,178,21.30493951612904,0.0001366991706916978,0.013040011313306088,0.0,4.733025330899709e-16
179,179,179,15.755938172042994,0.00018226556092226372,0.013170212970253298,0.000453626096204344,5.149839104314909e-16
180,180,180,31.503043010752677,0.00018226556092226372,0.01379599949960742,0.0002689338456972936,6.974399419211029e-09
181,181,181,38.883418010752685,0.00018226556092226372,0.011197544356990736,0.00016754097628750628,1.3147929194070118e-12
182,182,182,23.80842607526881,0.00018226556092226372,0.011216682425698295,0.0008282374053414003,2.3923032696433517e-12
183,183,183,22.828760752688183,0.00018226556092226372,0.012112301221330146,0.007041709041398395,7.97822029601931e-16
184,184,184,27.445491935483872,0.00022783195115282968,0.015360623999977603,0.00011936658251097073,5.325892690613378e-09
185,185,185,30.199495967741946,0.00018226556092226372,0.015214845740487946,5.0227689515571225e-05,2.9460581067232805e-09
186,186,186,14.438916666666668,0.00022783195115282968,0.015830114437603914,0.0020602741011681927,2.042479117790483e-06
187,187,187,10.628588709677423,0.00018226556092226372,0.01572914845002021,3.536541324137526e-05,1.1041010400965225e-06
188,188,188,19.436556451612894,0.0002733983413833956,0.01306574727370258,0.00046730012039019773,1.188574865661261e-06
189,189,189,18.789301075268835,0.0002733983413833956,0.01318638796557335,0.0006207292731337733,1.549295644770041e-06
190,190,190,29.90258870967741,0.00018226556092226372,0.013169272497607196,0.0007217952340174452,3.4653705940270583e-13
191,191,191,26.764075268817205,0.00022783195115282968,0.011831046658939592,0.018495763935593518,2.5770583086283325e-08
192,192,192,22.97959677419353,0.00018226556092226372,0.011737730766001122,0.01868923061856059,1.1545861586188605e-08
193,193,193,24.912934139784927,9.113278046113189e-05,0.014920735716145684,0.0002733734246970084,4.843850179244824e-17
194,194,194,19.49373521505377,9.113278046113189e-05,0.015341435367230453,0.0037748924850479187,1.4954426043444828e-11
195,195,195,17.337142473118302,9.113278046113189e-05,0.012173772194141324,0.003310649134544343,1.2038114352611665e-15
196,196,196,23.51877419354839,9.113278046113189e-05,0.010569193397071486,0.00018225725536013464,2.3733234634400515e-18
197,197,197,43.89041129032254,0.0001366991706916978,0.015844881026213436,0.03101196497480678,2.857110991205126e-14
198,198,198,35.27944354838709,0.0002733983413833956,0.014106887344169225,0.0005503176840983162,8.512008055621315e-05
199,199,199,20.850637096774207,0.0002733983413833956,0.0140217040593683,0.0006766872332200997,7.58733758412368e-05
200,200,200,20.660749999999982,0.00018226556092226372,0.017330956835287997,0.060677251967427084,4.589936468033302e-07
201,201,201,20.53320295698925,0.0002733983413833956,0.017183007723192756,0.014553480578825759,1.4066514917739807e-06
202,202,202,21.066125,0.00018226556092226372,0.01400521254789443,0.00014855505257509505,4.363015507890533e-06
203,203,203,27.89078225806451,0.00022783195115282968,0.014092972778587618,4.9382323844516446e-05,8.489088472858928e-06
204,204,204,18.562231182795735,0.0001366991706916978,0.01402382759881092,0.0007132616111549939,4.721273787927807e-10
205,205,205,18.28380376344084,0.00022783195115282968,0.014073749628853431,0.0004301564042458258,1.4695316441158626e-09
206,206,206,16.65860080645161,9.113278046113189e-05,0.010463231367762605,0.00045558084668436864,2.9704403339711585e-25
207,207,207,26.0010510752688,9.113278046113189e-05,0.0069558812156342185,0.0002733734246970084,1.4842116649224582e-18
208,208,208,29.03884677419357,9.113278046113189e-05,0.011313228373490157,5.1465288205534554e-05,2.7404048181660538e-14
209,209,209,22.884705645161272,9.113278046113189e-05,0.009730291017548309,0.0022758278428895782,7.883245032303559e-20
210,210,210,20.51367204301076,9.113278046113189e-05,0.009825675520788559,0.0023667529842974827,3.5484882112842315e-19
211,211,211,29.741931451612906,9.113278046113189e-05,0.014686652184795106,0.03048759880195801,3.800306900334956e-12
212,212,212,10.460135752688174,0.00018226556092226372,0.015322733236004025,0.006384167547727882,7.141985867758292e-11
213,213,213,10.219393817204287,0.00018226556092226372,0.015104650602575485,0.000927381555056283,2.4870078764714405e-11
214,214,214,14.804206989247303,0.00018226556092226372,0.015116605052690453,0.005133028291305947,2.7686940526031818e-11
215,215,215,20.015141129032248,0.0001366991706916978,0.01595823198554408,0.0005266114418151741,5.116016254513212e-09
216,216,216,24.96360887096775,0.00018226556092226372,0.01604793466751686,0.0005226499117746024,1.4699706870185317e-09
217,217,217,36.436629032258026,9.113278046113189e-05,0.014479319169824218,0.00167470203674532,6.427497586974777e-18
218,218,218,47.612537634408596,0.0001366991706916978,0.014053921822898557,0.01203427370752255,4.545548206660181e-12
219,219,219,20.72611693548388,9.113278046113189e-05,0.01391215046878863,0.0039002267830502814,4.111813364202123e-10
220,220,220,28.62512096774193,9.113278046113189e-05,0.00865828533914708,0.0005466720993348552,1.0361944906478163e-28
221,221,221,19.949432795698925,0.0002733983413833956,0.015075080025828082,0.0008221869540574494,2.3179466842344804e-05
222,222,222,34.21576612903225,0.0002733983413833956,0.014971242471230531,0.0006641394619088618,4.397746675161536e-05
223,223,223,33.13127822580646,0.0002733983413833956,0.013197680152603815,0.0008797361594445668,4.577885370173096e-05
224,224,224,21.431478494623658,0.00022783195115282968,0.013229639069452287,0.0010288009683198634,4.814333389976054e-05
225,225,225,20.89491397849463,0.0001366991706916978,0.015929366694079364,0.00012109350311359958,8.252600341802255e-05
226,226,226,25.67832258064518,0.0001366991706916978,0.011062584811806005,0.000861272400644902,1.1874912931780176e-07
227,227,227,38.572095430107524,0.00022783195115282968,0.011145906446707777,0.006289975743358128,4.7507803331059534e-07
228,228,228,21.084223118279592,9.113278046113189e-05,0.012142532281784652,0.00017218109870460242,8.784176954181224e-08
229,229,229,25.440127688172026,9.113278046113189e-05,0.01012648648848185,0.00010020514999966237,4.7463067362475475e-12
230,230,230,8.952931451612892,9.113278046113189e-05,0.01511489760287063,0.004620565823255867,7.254972913558923e-11
231,231,231,30.68375806451613,4.556639023056594e-05,0.010165145399653349,0.0,8.643325041794566e-22
232,232,232,28.331224462365608,9.113278046113189e-05,0.008439169034486922,0.0002733734246970084,6.602177125688735e-29
233,233,233,31.255967741935468,0.00018226556092226372,0.014928896250769541,0.0017836779126729802,3.011990284881013e-17
234,234,234,48.11486424731185,0.0001366991706916978,0.014953125841053709,0.037637925769553326,2.708389630650322e-17
235,235,235,17.791798387096765,9.113278046113189e-05,0.012616646200403809,0.00043178972540572683,7.178017220994674e-10
236,236,236,21.510169354838705,0.00018226556092226372,0.010442907568895305,0.0010538273285838266,5.776184720209312e-16
237,237,237,15.215838709677405,0.00018226556092226372,0.01038388090096467,0.0002794616723329655,5.817582778812979e-16
238,238,238,20.86494892473118,0.0001366991706916978,0.013137439067389088,0.0031001820560995715,1.677060863306823e-11
239,239,239,42.847106182795685,9.113278046113189e-05,0.010661233547374138,0.00028440343397501025,4.434600804805928e-19
240,240,240,17.763633064516128,0.00018226556092226372,0.013086339068917648,0.0006232543118998474,7.665854295351554e-11
241,241,241,23.270549731182808,9.113278046113189e-05,0.013111890200914356,0.00018225725536013464,2.670079980147738e-15
242,242,242,28.705526881720434,9.113278046113189e-05,0.014622341680136776,0.00023767745404582442,7.202246455241611e-17
243,243,243,24.838073924731216,0.00018226556092226372,0.015654949113925315,6.377744213487199e-05,3.4434880783381087e-09
244,244,244,19.082521505376324,0.0002733983413833956,0.012655884617269924,0.00643666411002092,1.4039153550508255e-05
245,245,245,30.499655913978486,0.00022783195115282968,0.012744083518867584,0.0037140830661242467,1.0019631091964183e-05
246,246,246,51.527490591397864,9.113278046113189e-05,0.01060965127285842,0.0007435951306130169,1.6739228745161148e-17
247,247,247,28.10163978494626,0.00018226556092226372,0.01664033047123086,0.0038782309729404455,1.3816135039941632e-10
248,248,248,33.61042204301074,0.0001366991706916978,0.01653608688641443,0.003113934447810691,4.2608680522932975e-11
249,249,249,22.23423924731182,0.0001366991706916978,0.01254977220442187,0.0022714843875923955,6.329520853535127e-14
250,250,250,25.278206989247302,9.113278046113189e-05,0.01167939926611266,0.0013661196228934266,1.6640317509640293e-12
251,251,251,19.53996102150536,0.0001366991706916978,0.01171339178109098,0.005049903851891738,1.2233922245865025e-19
252,252,252,19.98631989247312,9.113278046113189e-05,0.01156983576273876,0.0,1.745844137656932e-14
253,253,253,31.647969086021504,0.00018226556092226372,0.00989677518275167,4.711520785612465e-05,5.629296465094113e-18
254,254,254,20.397885752688172,0.0001366991706916978,0.00999495379166993,0.003668933586684093,4.457980343349636e-18
255,255,255,25.500569892473106,0.0001366991706916978,0.0136000545340745,8.82548690462321e-05,1.0181789224360945e-13
